"","variable","relative_importance","scaled_importance","percentage"
"1","PFD0295c",6.6616792678833,1,0.0345815346779477
"2","MAL8P1.152",5.58987331390381,0.839108742573845,0.0290176680798865
"3","PF14_0314",5.53867864608765,0.831423793215359,0.0287519107371478
"4","PFE1430c",5.18440580368042,0.778243081841994,0.0269128401225918
"5","PF13_0031",5.06154346466064,0.759799933488679,0.0262750477482411
"6","PFI1510w",4.36774444580078,0.655652166692889,0.0226734581391617
"7","PF14_0185",3.85493993759155,0.578673902266152,0.0200114316184403
"8","PF10_0348",3.44838976860046,0.517645721136041,0.0179009834563573
"9","PF11_0141",3.174560546875,0.476540586722617,0.0164795048251977
"10","MAL13P1.201",3.06549859046936,0.460169045551093,0.0159133518064432
"11","PF10_0257",2.85043668746948,0.427885608544944,0.0147969410100917
"12","PFC0610c",2.84062147140503,0.426412223881744,0.0147459891072674
"13","PFD0180c",2.8375837802887,0.425956229080107,0.0147302201072216
"14","PF14_0121",2.81098031997681,0.421962722451808,0.0145921185192684
"15","PF14_0261",2.46420669555664,0.369907735942326,0.0127919771981307
"16","PF11_0414",2.43659281730652,0.365762553152867,0.0126486304157506
"17","PF13_0036",2.43263745307922,0.365168804329449,0.0126280976702235
"18","PFI1655c",2.30479574203491,0.345978190986556,0.0119644568094152
"19","PF11_0146",2.22744512557983,0.334366912006496,0.0115629209627109
"20","PF14_0178",2.18354439735413,0.327776872699536,0.0113350272898883
"21","PFA0300c",2.18354439735413,0.327776872699536,0.0113350272898883
"22","PFL1400c",2.18354439735413,0.327776872699536,0.0113350272898883
"23","PF13_0013",2.13696646690369,0.320784952407757,0.0110932359558527
"24","PF10_0195",2.11090278625488,0.31687247334644,0.010957936425517
"25","MAL13P1.332",2.08338761329651,0.312742107435396,0.0108151020335316
"26","PF11_0276",2.07622838020325,0.311667418486053,0.0107779376403619
"27","MAL13P1.337",2.07146239280701,0.310951985153917,0.0107531968577769
"28","PF11_0404",2.05179238319397,0.307999274760328,0.010651087600907
"29","PF10_0159",2.00495433807373,0.300968308057075,0.010407945982039
"30","MAL8P1.55",2.00248885154724,0.300598208202767,0.0103951473610929
"31","PF14_0545",1.97186231613159,0.296000788515617,0.0102361615327527
"32","PF11_0471",1.79440653324127,0.269362492711456,0.00931496838263965
"33","PFL1335w",1.7882604598999,0.268439891503229,0.00928306341696343
"34","MAL13P1.294",1.72295045852661,0.258636056952359,0.00894403177246565
"35","PF11_0096",1.69440054893494,0.254350364344893,0.00879582594494155
"36","PFE1550w",1.68185806274414,0.252467582888982,0.00873071647273298
"37","PF14_0346",1.652876496315,0.248117093280624,0.0085802698654755
"38","PF14_0214",1.64534091949463,0.246985910508631,0.00854115182921872
"39","MAL13P1.124",1.61008560657501,0.241693654381924,0.0083581374904484
"40","PFL1815c",1.52450060844421,0.228846293425443,0.00791385603201177
"41","PFL0420w",1.47892236709595,0.222004438764562,0.00767725419779501
"42","PFF0610c",1.47125816345215,0.2208539475242,0.00763746844506976
"43","PFI1545c",1.4670193195343,0.220217644912292,0.0076154641242304
"44","MAL8P1.35",1.43870234489441,0.215966918706302,0.00746846748853149
"45","PF13_0095",1.43039834499359,0.214720386177957,0.00742536048067534
"46","PFF0625w",1.42084312438965,0.21328603003145,0.0073757582438544
"47","PF11_0212",1.40019130706787,0.210185938224068,0.00726855231151257
"48","PF14_0415",1.386146068573,0.208077575162732,0.00719564188119328
"49","PF10_0286",1.38281416893005,0.207577416042342,0.00717834561122702
"50","PF14_0133",1.36276459693909,0.204567728667024,0.00707426600288767
"51","PFI1580c",1.35044968128204,0.202719108347457,0.00701033787520023
"52","PFC0960c",1.31948781013489,0.198071350642215,0.0068496112809417
"53","PF07_0116",1.28078079223633,0.19226095114052,0.00664867874908111
"54","PFB0715w",1.24998676776886,0.187638389286495,0.00648882346602518
"55","PF10_0374",1.24666333198547,0.187139500695534,0.00647157113291644
"56","PF14_0286",1.17291045188904,0.176068286196811,0.00608871154480184
"57","PFB0820c",1.15281617641449,0.173051888278733,0.00598439987559533
"58","PFL0980w",1.14977824687958,0.172595857687533,0.00596862963789157
"59","PFL2220w",1.11400425434113,0.167225741370027,0.00578292277423312
"60","PF14_0439",1.11364328861237,0.167171555974087,0.00578104896008436
"61","PF13_0209",1.09805715084076,0.164831884977503,0.00570013954638102
"62","MAL8P1.53",1.07948088645935,0.162043359196779,0.00560370804539456
"63","PFL0450c",1.05688285827637,0.15865111719979,0.0054863991111397
"64","PFI0230c",1.05069863796234,0.157722789661741,0.00545429612019017
"65","PF10_0340",1.00714635848999,0.15118505679875,0.00522821128447346
"66","PF13_0088",0.984989821910858,0.14785908812206,0.00511319418334275
"67","PF14_0292",0.981099843978882,0.147275154585852,0.00509300086551077
"68","PFC0705c",0.961859524250031,0.144386945929274,0.00499312217769615
"69","PFI1275w",0.898492932319641,0.134874841040663,0.00466417899263038
"70","PFF1395c",0.882159411907196,0.13242297871652,0.00457938983064249
"71","PFC0225c",0.87837028503418,0.13185418416478,0.00455972004212684
"72","PFC0315c",0.876046061515808,0.131505289625594,0.00454765473352104
"73","PFL0565w",0.863057494163513,0.129555545900327,0.00448022960327261
"74","PFE0335w",0.859995245933533,0.129095864773867,0.00446433312445711
"75","PFC0570c",0.806867897510529,0.121120796283383,0.00418854301689445
"76","PF07_0111",0.80296128988266,0.120534366425268,0.00416826337241988
"77","PF11_0396",0.797003030776978,0.119639958444024,0.00413733337180026
"78","PF10_0321",0.791727304458618,0.118848007029642,0.00410994647650056
"79","PFF1110c",0.787346839904785,0.11819044541827,0.00408720698683401
"80","PF11_0241",0.786075949668884,0.117999669161295,0.00408060965108767
"81","PFI0585c",0.772408008575439,0.115947943080854,0.00400965781448727
"82","MAL13P1.343",0.772153317928314,0.115909710881902,0.00400833568637339
"83","PFD0265w",0.765671730041504,0.114936744813413,0.00397468902653545
"84","MAL13P1.310",0.760271012783051,0.114126030721473,0.00394665328905115
"85","MAL8P1.8",0.748037457466125,0.11228962358973,0.00388314751214195
"86","PF11_0242",0.739615917205811,0.111025446807621,0.00383943033891239
"87","PFI0505c",0.738782107830048,0.110900281764059,0.00383510193961798
"88","PFL1430c",0.72739166021347,0.109190435468772,0.00377597283066357
"89","PFC0385c",0.70999276638031,0.10657864748957,0.00368565319408933
"90","PFI1025w",0.707894742488861,0.10626370829675,0.0036747621134714
"91","MAL13P1.116",0.704756200313568,0.105792574510646,0.00365846958410926
"92","PF11_0461",0.703869819641113,0.105659517868797,0.00365386828123506
"93","PFC0375c",0.694705724716187,0.104283874497747,0.00360629642229459
"94","PFE1520c",0.692833781242371,0.104002872756513,0.00359657895083555
"95","MAL7P1.65",0.678843259811401,0.101902723399516,0.00352395256301767
"96","MAL13P1.301",0.654662251472473,0.0982728566096949,0.00339842619874915
"97","PF14_0583",0.630319118499756,0.0946186529181305,0.00327205822706903
"98","PFF1150w",0.626461029052734,0.0940395062357584,0.00325203044598896
"99","PFB0410c",0.617871522903442,0.092750115707652,0.00320744134272783
"100","PFI1265w",0.593157231807709,0.0890401966163976,0.00307914664702124
"101","PF14_0304",0.5914506316185,0.0887840149359861,0.00307028749135623
"102","PF14_0567",0.575839102268219,0.0864405323511151,0.00298924626708035
"103","PF13_0187",0.570675313472748,0.0856653841358045,0.00296244045219204
"104","PF11_0174",0.560346603393555,0.0841149177047668,0.00290882294354011
"105","MAL8P1.111",0.560013175010681,0.0840648660031664,0.00290709207888553
"106","PF14_0342",0.558623969554901,0.0838563291763519,0.00289988055537741
"107","PFA0430c",0.541233658790588,0.0812458296213593,0.00280960547448967
"108","PFI0380c",0.533043146133423,0.0800163329242348,0.00276708759182164
"109","PF14_0267",0.521743476390839,0.0783201135044466,0.00270842972113482
"110","PF11_0129",0.515429794788361,0.0773723522345642,0.00267565468191397
"111","PFI1195c",0.514791429042816,0.0772765256839493,0.00267234085273081
"112","PF11_0506",0.509749054908752,0.0765196033027753,0.00264616531515773
"113","PF10_0142",0.457638561725616,0.0686971772916092,0.00237565381878691
"114","PFD1070w",0.45012229681015,0.0675688934740884,0.00233663603282474
"115","PFI1110w",0.44246569275856,0.066419543025996,0.00229688973044692
"116","PF07_0015",0.420346468687057,0.0630991754156635,0.00218206632278668
"117","PF08_0126",0.418744623661041,0.0628587187737866,0.00217375096308707
"118","PF14_0695",0.409065514802933,0.0614057654764442,0.00212350560824958
"119","MAL7P1.113",0.365280508995056,0.0548330975278432,0.0018962126636584
"120","PF10_0280",0.364118665456772,0.0546586905215069,0.0018901814017207
"121","PFE0500c",0.353125780820847,0.053008523319834,0.00183311608741164
"122","PF13_0166",0.350604653358459,0.0526300710766373,0.00182002862803959
"123","MAL7P1.12",0.344297498464584,0.051683289545998,0.00178728746970534
"124","PFC0885c",0.340595215559006,0.0511275313419926,0.00176806849810098
"125","PFF0875w",0.33660489320755,0.050528534874136,0.00174735428097582
"126","MAL8P1.18",0.325211554765701,0.0488182546304177,0.00168821016541867
"127","PF11_0123",0.321747541427612,0.0482982636193239,0.00167022807823631
"128","PFI1650w",0.320759445428848,0.0481499382558487,0.00166509875953567
"129","MAL13P1.75",0.302374392747879,0.0453901157033572,0.00156965986023171
"130","PF11_0064",0.301753997802734,0.0452969867909318,0.00156643931951715
"131","PFL2485c",0.299665331840515,0.0449834523383969,0.00155559681697408
"132","PFD0340c",0.281926184892654,0.0423205881813992,0.0014635108877862
"133","PF14_0013",0.265637874603271,0.0398755124528347,0.00137895641668864
"134","PFL1760w",0.260801166296005,0.0391494630420526,0.00135384851381177
"135","PFL1700c",0.260704636573792,0.0391349727433858,0.00135334741704594
"136","PFL2550w",0.255435049533844,0.0383439429102096,0.00132599239143866
"137","PFB0875c",0.247045516967773,0.0370845708767168,0.00128244137378999
"138","PFC0865w",0.243810191750526,0.0365989087655364,0.00126564643265044
"139","PF14_0706",0.237642467021942,0.035673057417766,0.00123362907216089
"140","PFE1015c",0.223979204893112,0.0336220337074679,0.00116270152459793
"141","MAL7P1.126",0.220712020993233,0.033131589216147,0.00114574120141371
"142","PF14_0094",0.215475425124168,0.0323455117635278,0.0011185574367264
"143","PF14_0632",0.214894384145737,0.0322582903655789,0.00111554118692857
"144","PFD0830w",0.213884353637695,0.0321066723624561,0.00111029800369578
"145","PF10_0173",0.211463153362274,0.0317432204191759,0.00109772927771547
"146","PFB0265c",0.210052564740181,0.0315314737160745,0.00109040675175923
"147","PF14_0463",0.189775094389915,0.0284875759937652,0.000985144097119061
"148","PFD0285c",0.188707947731018,0.0283273841538424,0.000979604417451649
"149","PFC0465c",0.184723541140556,0.0277292757144778,0.000958920909714586
"150","PFE0505w",0.174212619662285,0.0261514571111496,0.000904357520968084
"151","PFI1355w",0.164353802800179,0.0246715274319114,0.000853179281444584
"152","PFF1155w",0.157113566994667,0.023584678979087,0.000815594393983562
"153","MAL13P1.183",0.15436327457428,0.0231718262568542,0.000801317313252784
"154","PF13_0237",0.153978064656258,0.02311400150989,0.000799317644760398
"155","PF14_0041",0.151496544480324,0.0227414948075789,0.000786435791316656
"156","PFI0095c",0.150314792990685,0.0225640993728667,0.000780301184939447
"157","PFA0570w",0.149380668997765,0.0224238758713506,0.000775452041059105
"158","PFL0585w",0.142329886555672,0.0213654666987437,0.000738850627553141
"159","PFI1160w",0.129562467336655,0.0194489200285114,0.000672573502414599
"160","MAL7P1.102",0.128428995609283,0.0192787719799802,0.000666689521773932
"161","MAL8P1.23",0.127277702093124,0.0191059486617352,0.000660713026200886
"162","PF08_0080",0.122866332530975,0.0184437478284684,0.000637813105121502
"163","PF11_0115",0.121908769011497,0.0183000057656983,0.00063284228399314
"164","PF10_0111",0.120557487010956,0.0180971617159921,0.000625827625454008
"165","PF14_0270",0.113660767674446,0.0170618793105842,0.000590025971049928
"166","PFC0085c",0.0988436341285706,0.0148376453074087,0.000513108545737243
"167","PF07_0107",0.096011720597744,0.0144125402525197,0.000498407760539827
"168","PF14_0509",0.0957663953304291,0.0143757139122758,0.00049713424917762
"169","MAL13P1.40",0.0946469381451607,0.0142076696188999,0.00049132301961881
"170","PF14_0399",0.0938828811049461,0.014092975258891,0.000487356712630797
"171","PFL0710w",0.0922545716166496,0.0138485459757,0.000478903972897824
"172","PF11_0172",0.0916412323713303,0.013756476210607,0.000475720059123468
"173","PF14_0380",0.091123916208744,0.0136788206913627,0.000473034612091788
"174","PFD0250c",0.0910249799489975,0.0136639691418107,0.000472521022715934
"175","PFB0290c",0.0900207087397575,0.0135132156802801,0.000467307736658194
"176","PF14_0320",0.0896022692322731,0.0134504027631975,0.000465135569587879
"177","PFA0660w",0.0860002562403679,0.0129096963066032,0.000446437110508571
"178","PFE1605w",0.0855072513222694,0.0128356902041966,0.00044387786591182
"179","PF11_0347",0.0787443742156029,0.0118204991638127,0.000408771001744041
"180","PFF0200c",0.0722838342189789,0.0108506926425394,0.00037523360389773
"181","PF13_0121",0.0722027793526649,0.0108385253100915,0.000374812838868743
"182","PF11_0354",0.0720456689596176,0.0108149411075609,0.000373997260951081
"183","MAL7P1.95",0.0706920027732849,0.0106117391622408,0.000366970225832367
"184","PF10_0221",0.0704780891537666,0.0105796280967097,0.000365859775906156
"185","PFA0245w",0.0630218237638474,0.00946035094599684,0.000327153454304545
"186","PFL1100w",0.0609753951430321,0.00915315683794644,0.000316530210604139
"187","PFL2235w",0.0567846484482288,0.00852407421083659,0.000294775567919446
"188","PF10_0045",0.0554259233176708,0.00832011285576077,0.00028772227124593
"189","PF13_0261",0.053212221711874,0.00798780901512567,0.000276230694457392
"190","PF14_0650",0.0530273914337158,0.00796006371687193,0.00027527121946368
"191","PF08_0061",0.0525043457746506,0.00788154812973058,0.000272556029964192
"192","PF13_0033",0.0515515431761742,0.00773852073976451,0.000267609923318184
"193","PF07_0016",0.0505309514701366,0.00758531737091457,0.000262311915705521
"194","PF11_0228",0.0501620583236217,0.0075299419720578,0.000260396949429651
"195","PFB0745w",0.0489977411925793,0.00735516364902208,0.000254352846790638
"196","PF13_0214",0.0483301728963852,0.00725495343634905,0.000250887423846001
"197","PF11_0189",0.0477962791919708,0.00717480942416457,0.000248115920909413
"198","PF14_0642",0.0466494672000408,0.00700265883783134,0.000242162689438302
"199","PF11_0370",0.0452114008367062,0.00678678738778004,0.000234697523402374
"200","PF11_0210",0.0446946918964386,0.00670922302007494,0.000232015228530807
